-2,-1,-1,-1,-3,-2,10.64912758
2,0,2,2,0,-1,16.59473012
-3,3,-1,-2,-1,3,4.958911019
2,1,3,1,3,-2,3.954047528
3,-3,3,-1,0,-3,5.961613255
-1,-2,0,1,1,-2,8.731537685
-2,1,-2,-2,-3,2,2.774169552
3,-1,3,1,-3,2,37.8359826
3,-2,0,-2,-1,-1,12.30106978
2,-3,2,-1,-3,2,14.52049323
2,-3,2,3,3,-3,6.749509466
-3,2,2,2,1,-3,15.05322952
-1,1,1,3,2,2,0.086671162
-3,0,3,1,-3,-3,15.45832285
0,-2,3,-1,1,3,7.031984004
-2,1,-1,-1,2,3,0.576952329
-1,1,-2,0,-2,-1,6.763155716
-2,2,1,1,1,0,9.601161064
-2,2,2,-3,-1,1,6.277247578
2,0,0,-2,3,3,11.47129382
2,3,-1,-1,-1,3,13.36372626
-3,0,0,-1,-1,-1,12.13246791
-1,2,-1,1,2,-3,10.32509434
0,-2,-1,-1,-2,-1,4.133683024
0,-2,-3,1,-3,3,15.59647191
-1,-2,-1,-2,2,3,6.629768931
-2,-3,0,-1,3,3,-0.059971817
1,-1,1,1,3,0,5.075847293
-1,-3,-2,-1,-3,0,2.82582078
-3,-1,-2,1,3,2,4.745744538
3,1,-1,1,2,-2,12.47996822
2,0,2,-2,-1,1,8.989723581
1,2,0,1,2,-1,5.592354793
0,2,-2,0,3,2,7.530704018
0,3,2,-1,-1,1,2.048935412
2,-1,2,2,-1,-1,18.87100847
-1,3,-3,0,0,1,4.681694511
-2,0,0,-2,-1,3,2.461740135
-1,-3,-1,-3,1,1,-0.031811591
2,-3,-3,-1,0,0,12.38848062
2,2,-1,3,1,-3,14.09864344
1,-2,1,1,-2,-1,7.798134683
-2,-2,-3,-2,-2,3,1.974835959
1,-1,2,-1,2,2,8.814142018
-1,1,-3,-3,-3,-3,8.899825895
-3,3,-1,-2,1,-1,8.898817834
3,1,-2,0,2,3,17.1400412
3,1,-3,-2,0,0,13.03046917
-2,-3,-1,-3,1,-2,9.739013288
2,-2,-1,-2,0,2,11.6784333
2,1,3,1,-3,3,26.070753
1,1,-2,-1,-3,-1,7.066201818
1,1,3,2,-3,-1,19.12447373
3,0,-2,2,1,1,26.67246959
2,1,3,-2,-3,2,14.15062746
-3,-2,-1,-3,2,2,5.201079414
-1,-3,1,2,-2,-1,11.42369131
0,-1,-2,-3,-2,-3,6.69963127
1,3,3,-1,-3,2,8.882188248
-2,-3,-1,2,3,3,1.577111139
0,1,-1,-1,-1,-1,3.313129882
-2,-2,-1,-2,1,-2,11.05726762
2,-3,3,-2,0,1,11.14855242
-3,2,3,3,2,2,8.965544844
0,-3,-3,0,3,-3,5.14741612
3,-1,2,-1,3,-2,6.511396524
-1,-3,1,1,-1,0,7.910622445
1,-3,-1,-3,3,3,9.929897287
3,2,-2,3,1,2,36.06180349
-2,-1,-2,-1,-1,2,2.862762988
1,0,-3,1,2,-3,4.833193537
-1,2,0,-3,0,3,4.374537812
-1,0,0,2,1,2,1.685573212
-3,-2,-1,-3,2,-2,10.34814532
-2,0,-3,-2,-2,1,5.143003203
-2,-2,1,3,2,3,4.042130446
2,0,-3,3,0,1,28.71273043
2,-2,-3,3,-1,1,34.67613143
2,3,-1,-2,3,-2,5.480733554
-3,-3,-3,1,-2,-2,12.70503096
2,-2,-3,1,-3,-3,20.03735222
-1,-3,2,-2,-3,-3,11.84468936
0,3,-2,-2,1,-1,0.396479393
-1,-2,-1,-3,-1,0,3.613603494
-2,3,2,-3,-1,-1,9.842032759
1,-1,3,0,-1,0,3.170896546
-1,-1,-3,3,-1,1,7.865047652
3,0,0,-2,0,1,13.59116138
3,-3,-1,-1,-2,1,18.81163842
0,-2,2,0,-2,-2,9.009004436
0,-2,-1,3,1,2,11.51577647
-3,-2,-3,-3,-2,-2,9.608732255
-2,3,3,-1,-1,3,6.479788489
-1,-2,0,2,2,0,7.02207597
-2,-3,-2,1,3,-3,10.14730863
-2,3,-2,1,2,-3,12.25789404
0,-2,0,2,1,3,8.892282427
-2,2,2,2,3,1,8.055047059
-3,1,2,-2,-1,-3,13.10425162
1,-2,-2,3,0,-2,14.85381066
3,2,3,3,2,-3,16.93189863
3,-1,-1,-3,1,2,12.75513274
0,2,2,-1,3,-1,6.200551951
-1,-3,3,-3,-3,-3,11.23587167
2,-3,-2,1,3,1,11.48784776
-1,0,2,-1,3,-1,10.27561033
1,0,0,0,2,-3,5.274446429
-3,-3,1,0,2,0,10.79004633
-1,3,2,2,-2,-3,13.73402337
1,1,-2,0,-1,2,12.42688193
-1,-1,2,1,3,3,0.272542355
-2,0,-3,2,0,-3,11.71034975
0,2,1,-1,3,2,6.152958814
0,0,3,3,2,-3,12.44212919
-3,-3,2,-1,2,-3,13.74755067
-3,-2,2,3,-3,1,15.28908197
-1,2,-1,2,2,-2,11.28880461
-1,-3,1,3,1,-1,9.733869932
0,3,-3,3,1,-1,5.362604283
1,3,-3,-3,1,1,9.74606016
2,1,3,2,-1,-2,15.62744079
-3,-3,-3,1,0,2,4.829342305
3,-1,0,-1,0,1,15.14599453
-3,1,-3,1,1,1,6.250966026
2,1,-3,2,1,2,17.38622048
0,-2,3,-3,2,2,4.7381515
1,-2,0,-2,2,-1,2.810050047
2,-1,1,-2,-2,-1,8.36980628
-2,2,2,-2,-3,-2,12.34555359
-2,0,1,2,-2,-1,9.159846089
0,3,2,-1,-2,0,4.19348125
-2,0,2,-1,0,-1,11.36820076
-2,0,2,2,-3,1,11.45012948
-1,3,3,-1,0,-3,10.9892917
-3,3,-3,3,2,-3,13.01717132
3,2,2,-3,0,0,10.15603656
0,1,-1,-1,-3,-1,4.493212307
2,-1,3,3,1,2,20.89112648
1,1,-3,3,0,1,19.8701515
-1,0,-1,-3,0,0,3.534372867
3,2,0,-2,3,0,9.533437343
0,-2,0,3,1,2,10.8437522
-3,2,-1,3,-1,0,11.32174471
-3,3,1,1,-3,-3,14.19104132
-3,3,-1,-1,0,1,7.576544575
2,-2,3,-3,-2,1,9.340885557
2,-3,1,3,-2,-3,34.65856434
-2,2,1,1,-1,-2,11.76139121
-1,-3,2,0,3,2,1.281268663
-1,1,3,0,1,0,7.295838947
3,0,3,-1,0,1,12.72275087
-2,2,1,2,-3,-3,14.9625806
1,1,-3,3,-1,-2,17.50329793
-3,0,3,2,0,-3,14.93361128
3,-1,3,-1,1,-1,10.79240563
-1,1,-1,-2,-1,3,4.585346634
3,-1,-1,-3,-3,-2,11.78758713
0,0,3,1,2,2,3.150702466
0,2,-3,0,-3,1,9.373273716
-1,1,-2,1,3,0,2.138490652
3,2,-3,0,3,-2,13.44943534
-1,3,2,0,0,1,6.782882944
-1,0,0,-2,-3,0,7.279981242
1,3,-2,1,2,1,10.32022187
-1,-1,-2,2,-1,0,5.877159882
3,-1,3,-1,-2,-2,11.54950807
0,-2,-2,-3,1,-2,2.970145031
3,-1,-1,2,-2,0,42.68297129
-1,-1,0,-1,3,0,4.086314096
3,-3,2,-3,-3,0,12.03243404
0,-1,-2,-2,-1,1,5.713554931
-3,1,3,1,-1,2,9.048773226
1,-3,-1,2,0,0,13.47029558
1,-1,2,-1,3,1,4.472001594
-1,0,0,1,-1,3,6.481732441
1,-3,-3,1,3,-2,3.873451329
-2,-1,0,-1,3,-3,11.82817487
3,-1,-2,-1,2,2,15.72543417
1,-1,-3,-1,-3,-2,4.523826924
3,0,0,-1,-3,0,21.33802003
-1,-3,1,0,0,-1,9.791243086
-3,2,-1,2,3,3,2.767547672
3,-1,2,1,1,-3,11.32981536
-1,2,-3,-1,2,-3,8.857152807
-2,3,0,-2,0,2,4.796388537
-1,1,1,-1,0,2,0.103411285
-2,0,-3,-2,-1,-1,7.659506197
-2,-2,-1,1,3,-2,12.063092
2,2,-3,-2,-1,-2,7.270313514
1,-1,-3,3,1,-3,9.794667817
-1,-3,-3,0,1,-2,6.76885356
-1,2,1,1,-1,-2,9.779794766
-1,-3,0,3,-1,2,6.459226056
2,1,3,0,2,2,12.50252169
-2,1,1,0,2,1,5.838224289
0,0,-2,0,-1,-2,4.757669624
0,-2,-2,3,2,3,10.94230753
3,2,3,1,1,-2,14.45277071
3,0,2,0,2,0,12.58710887
2,-3,2,2,-3,1,34.83547357
1,3,3,-2,0,3,9.90202199
-1,-2,2,-3,-1,2,1.328293235
-2,2,-1,2,-2,0,9.424685029
-1,0,2,0,0,-1,7.53175987
-3,2,-3,2,-3,0,9.810948565
-1,-3,-2,0,3,-2,7.522886464
3,3,0,2,3,1,18.49141786
0,0,-1,3,-2,3,21.43581843
3,3,1,-2,3,2,11.82132334
-3,0,3,3,3,3,7.235777554
-3,-1,0,2,-2,3,6.270676618
-1,-3,2,-3,0,0,7.172735819
1,2,-1,-2,3,-2,1.796781547
-3,0,-3,2,-3,2,7.398143679
-1,1,1,-1,-2,-1,8.070576964
1,-1,2,-1,0,1,6.65185682
0,1,-3,-2,3,-1,1.717141195
0,3,1,2,-3,3,16.38923155
-1,0,3,0,-2,1,6.219436031
-1,-1,2,-2,2,1,4.98709908
0,-3,-1,-1,2,-1,2.205725996
3,0,-2,3,2,0,27.00306847
2,2,3,0,-2,2,17.63062677
2,1,-3,-1,-2,-3,6.876561678
2,-3,2,3,3,3,17.92246634
1,0,2,-1,-1,2,8.561513271
-1,-1,2,0,3,1,4.227003734
0,0,0,0,3,0,1.821805113
2,1,-3,1,-2,3,23.55064877
0,3,-2,-1,2,-1,0.833333682
3,1,-3,3,0,3,41.97720374
-3,2,-1,0,1,0,9.571752866
0,3,-1,2,2,-2,5.901956639
2,1,-2,2,3,3,15.58567572
-1,-2,-2,-3,-1,-3,9.24178581
-1,2,2,-2,-3,-3,11.00542865
-1,-3,0,-1,-3,1,2.68930732
2,-3,-2,2,-2,-2,25.73345545
-1,0,-2,-3,-2,-1,5.089162718
3,-1,-1,-1,-1,2,19.33914941
1,1,-3,1,2,-3,2.993686348
-3,3,-3,0,2,-3,12.46141089
-1,2,3,2,3,1,7.298603695
2,3,-2,3,0,1,27.48017414
3,-3,1,1,2,-1,16.13790481
1,0,0,-1,-1,0,6.509530609
2,-3,-3,0,-1,3,19.08536048
3,0,0,1,0,1,21.13486717
3,1,1,-2,3,1,10.19734082
0,-2,-1,-1,3,3,8.275047843
1,-3,2,-3,-2,-3,7.700880196
3,0,2,1,3,2,17.85371531
3,-1,0,3,-2,1,65.80914142
-2,3,1,-1,0,-3,11.71888909
1,1,0,2,0,-1,9.342553348
-2,2,2,3,1,2,6.468248015
3,2,-2,-2,-2,0,15.11524052
2,-2,3,0,-1,1,13.12276581
-1,-2,-3,0,-3,-1,6.386355463
0,3,-1,1,3,1,6.133549294
1,3,2,-1,2,-1,1.582361049
3,-2,-1,1,-1,-1,24.34330415
-3,-2,3,3,-2,0,14.91609336
-2,1,-1,0,3,3,0.912557398
-1,-1,-3,-1,3,-3,6.918764493
-2,-3,-2,0,-1,-3,10.64567561
1,0,-3,0,-1,0,11.08476509
3,1,0,-1,-1,1,17.72252713
-3,2,1,3,2,-1,11.06879938
3,-3,-2,-2,0,0,13.12083447
-2,3,2,-1,2,2,5.875165747
0,3,-1,0,-2,2,6.97458443
1,-2,1,3,-2,-1,21.60284853
-2,2,3,1,-1,-3,12.14795349
1,2,3,1,-2,0,10.0401662
-2,1,-1,-3,1,0,5.515614116
3,2,3,-3,1,1,10.04797941
0,-1,3,3,-3,-1,22.40767738
2,-3,-3,2,2,3,17.97843603
-1,-1,2,-1,-1,-2,10.22915801
-1,2,0,0,0,0,5.703434463
0,-3,3,-1,0,0,6.824765877
2,-2,-1,1,-1,0,17.55931804
-2,2,-3,0,-1,2,-0.419365164
-2,2,-3,-1,-1,2,0.613183548
2,2,2,0,-1,1,11.22363272
-2,1,1,-3,2,3,2.296305513
-1,2,0,1,-3,3,8.576231043
2,-2,2,0,-2,-1,11.11510753
-2,-1,0,-3,3,-2,8.491010264
-2,-3,2,3,0,-3,14.66002761
-1,-3,-2,-1,2,0,5.007753634
-3,0,-1,-3,-3,3,6.688537771
-3,-2,-1,-3,1,2,7.107894187
-3,-2,2,0,2,1,7.587002259
2,-3,3,-2,1,1,8.931362873
-2,2,3,3,3,3,4.160252185
3,-1,1,-3,-2,-2,8.793964594
-2,-1,-1,-1,-1,-1,9.987380788
-3,2,2,-3,2,-1,10.17539498
0,-3,2,0,0,2,6.192553406
-1,-1,0,-2,-1,-3,10.32406538
-3,1,2,0,-1,2,7.570720104
3,2,-3,0,1,1,17.06780556
-1,3,3,0,3,3,-0.466146137
3,1,0,-3,0,-3,7.470705144
-2,3,-3,3,2,-1,9.506714287
-1,3,-3,0,2,3,8.0390052
-2,-1,-2,0,2,1,5.697190721
-2,3,-3,3,2,-1,8.038133754
0,-3,1,-2,3,-1,3.865508501
1,-2,0,1,0,3,13.54539903
-2,2,-3,3,3,3,4.9476435
3,1,-1,2,-1,-1,34.49874961
-1,-3,-1,-3,-3,-1,7.197822394
1,0,3,-1,1,-1,2.997495079
3,1,-1,-1,-3,-1,18.38013848
-3,0,-3,1,-3,2,5.092394609
0,-3,2,-1,2,-3,9.512726668
0,2,-3,-1,3,0,4.596805516
-1,1,0,-3,0,2,1.689441782
-3,0,3,2,1,3,7.437715892
-3,-3,3,-2,-1,2,9.938627362
-1,-2,2,3,1,2,3.170623214
0,3,-3,0,-2,-3,8.185552249
3,3,2,-1,1,0,14.32765776
2,-3,-1,1,-3,-1,22.01029972
-3,2,3,-2,1,-2,11.76827171
-1,2,1,2,1,2,2.636083582
3,-3,1,1,-3,1,37.33648261
2,1,2,-3,1,1,9.859892508
0,-3,0,-1,0,1,3.073336
-3,1,-1,3,3,3,3.415664099
3,0,-3,-3,-2,1,14.70483212
0,-2,-1,-3,3,3,7.035297486
-3,-2,-1,-2,-1,1,8.471465444
-3,-1,0,1,-3,-3,13.60596316
-1,-3,-3,-3,0,-1,3.239956806
-1,-3,1,3,2,0,7.136180793
3,-2,3,1,0,2,20.70513925
0,-3,1,2,-2,3,14.28534077
-1,-1,1,-2,-3,2,1.307792904
-1,3,-3,3,-2,2,12.28642398
0,1,2,3,3,2,9.42535041
-3,-3,-3,-3,-2,1,7.56966989
3,-2,-3,0,1,0,14.29683951
0,3,-2,-2,0,-2,5.667585111
0,2,0,-2,2,2,5.344475635
0,-2,2,2,2,1,1.039115661
3,1,3,3,2,1,25.96738206
3,-1,0,-2,-1,-1,11.45783755
-3,2,3,-1,-3,-2,14.20850892
-2,1,-3,-1,-3,-2,10.61574911
-1,0,2,-3,1,-1,7.740796984
-3,0,2,1,3,3,6.376651344
2,-1,1,-3,3,-3,2.975087458
2,1,2,3,0,3,28.50701898
3,-3,3,-3,-2,-3,6.361574862
0,1,0,-2,3,0,-0.332138169
-3,2,2,-1,-2,3,5.974700756
-1,3,0,3,3,-3,11.24407172
0,-1,1,0,0,-2,7.142983762
-2,0,2,-2,0,1,7.178527947
2,0,-3,3,3,2,18.12837821
2,-1,-1,-3,-1,2,11.97647553
1,3,-1,-2,-3,-1,5.546629293
-3,-1,0,2,0,3,5.314170984
-2,1,-2,-1,2,3,3.187458855
-1,3,-1,2,-2,-2,12.16635232
1,-2,-1,-3,-1,1,7.714273517
-3,-1,3,1,0,3,9.033826133
0,-2,-2,-3,2,-2,2.816942442
3,0,-1,-1,-1,2,18.11445252
-1,0,-2,-3,2,-3,7.565605276
-3,2,3,1,-1,-1,13.01435031
2,0,-3,0,-2,3,20.04211756
0,-1,2,-2,-2,-3,10.08067206
3,3,-1,3,2,-1,25.44186502
2,-1,-1,0,-3,0,16.88470944
-2,0,2,2,-2,1,9.130819542
2,3,-1,3,-1,-3,27.45205483
-1,2,3,-1,-3,2,4.353521041
-2,-2,-2,1,3,-1,9.477918908
3,3,1,3,-1,-2,45.90677092
2,-1,-2,-3,2,3,14.23615328
-2,2,0,0,2,-2,11.09164316
-3,-3,-3,-2,-1,-1,10.25516975
-1,1,-2,-1,-1,3,6.780775452
-2,-2,-1,-3,-2,-2,10.93904885
-1,2,-3,2,1,-2,8.837979542
2,-2,0,2,3,-1,10.37122681
0,-2,0,0,1,0,2.144942568
0,-1,3,3,1,-3,13.58671147
2,-3,-2,3,0,2,31.37291615
-1,-2,-3,1,-3,-3,12.74940409
3,3,0,3,-2,-1,61.77675176
-1,0,-1,3,0,2,6.353067497
2,-1,-1,2,-1,-3,15.82300245
-1,-1,0,3,1,-1,9.949461006
-2,2,-2,-3,0,-3,11.361327
2,2,-2,3,3,-1,15.5070405
2,3,-3,-1,-2,0,12.56113699
0,3,-2,0,-3,1,9.575142052
2,1,0,0,-2,-3,7.050347491
-2,2,3,-2,-2,2,6.299527289
3,0,-2,-2,0,0,12.83462372
-2,-1,0,-2,0,0,8.159387713
2,-2,3,1,2,3,12.49383069
1,3,-2,3,-3,1,33.97721522
2,0,-2,-1,1,2,12.8493127
-1,-3,-3,0,0,1,2.051608072
0,-1,-2,0,-3,2,10.58425748
0,1,2,3,-1,-2,17.00691545
3,3,2,1,2,3,17.00190965
-1,-2,1,-1,-3,2,0.749182893
0,2,0,-2,2,3,7.449861237
2,0,0,1,0,-1,11.72186864
-2,-1,2,3,0,0,11.73313364
2,-1,-1,-3,1,-2,6.938724135
-3,1,-1,2,-3,-1,12.39471975
3,1,-2,1,-2,-1,29.95298107
-3,1,2,-1,-1,1,9.18555888
3,0,-3,0,-2,-2,22.3087357
3,0,-3,1,3,3,18.92482656
0,-2,-3,-3,0,3,8.587546103
-2,3,-2,1,-3,-3,12.90687726
2,1,1,3,0,0,23.71602237
1,3,-2,0,-2,1,11.40696774
0,3,1,1,1,1,3.821017628
-1,-2,0,-3,0,-3,10.2331836
1,-2,-1,-1,3,2,7.099615613
3,-2,1,0,-2,0,21.50868321
-3,-1,1,1,1,1,9.697780437
2,-3,-2,2,-3,0,37.48136484
3,-3,-2,-3,1,2,13.36714559
-3,0,3,1,3,1,11.26186437
0,3,1,0,2,3,8.675441304
2,-2,-3,-2,0,0,9.084700371
0,-2,-3,0,-1,1,7.083578118
2,2,1,3,-2,0,40.77719066
-2,0,1,2,-3,0,13.64553746
-3,2,-3,1,0,-3,12.32992607
0,-3,2,-2,1,2,2.115166469
0,-3,-3,0,3,0,4.737758656
-2,3,0,3,-2,3,4.277559121
2,0,-1,3,-3,-3,46.45231858
-1,0,0,3,2,-3,12.27685571
2,0,1,-3,3,-1,6.320651821
1,2,2,0,-3,2,14.38805121
0,-1,0,1,-2,-2,9.781559052
1,0,3,-2,-1,3,10.61291563
0,-3,3,-1,0,-3,10.60222435
-1,-3,-1,-1,0,2,2.962512079
-2,2,3,0,0,1,8.600860786
0,-3,-3,-2,-3,-3,7.322835946
0,-1,-2,-1,1,0,4.597670127
2,2,2,3,1,2,23.27786216
-3,2,1,-3,-3,1,10.14258358
2,-3,3,2,3,0,9.866634659
