1,-2,0,3,2,-1,1,-1,-1,-2,-3.097181327
-1,0,0,1,1,-3,1,1,2,-2,-0.08421128
3,0,0,-2,0,-1,-1,1,1,3,2.036477614
1,1,-3,-1,1,0,1,-3,-1,-2,-0.088546611
-3,3,3,-1,1,-1,0,2,0,-1,-8.418633171
3,0,2,-2,1,-1,1,0,2,0,-0.003931587
-3,0,-3,-2,-1,2,2,2,1,-2,-1.110798454
3,-2,1,1,-3,2,-3,1,-3,-3,2.385488997
-1,-3,0,3,-1,3,-1,3,-2,3,-2.57425124
-1,1,-2,-1,2,0,-2,-3,-1,1,-0.231771683
-1,-1,-3,-3,0,2,0,3,-1,-2,-1.881467013
1,-3,-2,-2,0,2,2,2,-3,0,-0.691317568
1,-3,2,-3,-2,2,0,1,-2,2,-1.514771585
0,2,2,0,-2,-3,-3,2,-2,0,0.76679362
3,-2,-2,3,0,-1,1,1,-3,-2,-8.240666733
-1,1,-3,0,-2,-1,-2,0,-1,-2,0.119486887
3,3,0,1,3,2,2,3,3,0,1.843986728
-3,1,-2,0,-1,2,-3,3,-3,-3,-0.47597298
0,0,2,0,-2,1,-2,-3,-3,-1,1.830689226
1,0,0,-1,-1,0,1,0,0,1,0.914959767
1,-3,1,3,-3,-1,0,0,3,3,-5.279456505
-3,-2,1,-2,-2,1,0,3,3,-2,-3.84170922
-3,1,-1,1,0,1,1,1,-3,-2,0.245078029
3,3,3,1,2,-2,-1,3,1,1,3.607868338
3,-3,-3,0,2,-2,0,-1,2,-1,0.441699188
0,0,1,-1,1,3,0,-3,3,-1,-1.898844427
-3,-1,1,-2,-2,-2,-3,3,3,2,-4.368982495
-3,-3,-3,2,-2,-3,1,0,-2,3,0.22586696
-2,-1,3,2,-1,3,-3,-3,0,-1,0.167862905
3,1,-1,3,3,3,-3,-3,3,-3,-2.966812081
-2,3,1,-2,-2,2,-2,-2,-3,-3,-4.14159322
-1,-2,-3,2,3,-2,-2,-1,-1,-2,0.609097873
1,-3,-1,-1,3,3,0,-3,0,3,-0.695547542
1,0,-1,2,-1,-3,2,2,3,3,-1.172779122
-3,-3,-2,-1,1,0,-3,0,3,-2,1.181176315
-3,-3,-2,-1,-3,2,1,-2,3,-1,0.932415665
2,3,1,0,-3,2,3,2,3,2,6.290956529
-1,-1,-1,3,-3,-3,2,2,-1,2,-4.970189757
2,0,3,0,1,-1,-1,0,0,-3,3.194372657
2,1,-3,1,0,-1,-3,0,-2,-2,-0.751800592
1,1,1,2,1,0,-3,0,3,-2,-0.086001128
0,-3,1,-3,1,-1,-1,1,3,-3,-5.302760604
-3,1,-1,3,-2,2,1,-2,0,1,-2.490735758
-2,0,-2,0,-2,1,2,-2,0,2,0.469813323
-1,3,-2,-1,0,3,0,-2,1,-3,-0.677484287
2,0,1,3,2,-3,2,-1,-3,-2,-1.400317683
-1,3,-2,1,-3,0,-3,3,1,1,-0.442116936
-3,1,-2,3,3,-3,-3,-1,-2,-2,3.436520057
-2,3,3,-1,-2,-3,0,-3,1,0,-2.851298246
3,-3,-1,-3,1,-3,-2,1,-3,1,-1.672099617
1,0,3,-2,3,1,0,0,2,2,-6.95916398
3,3,-3,-1,3,-3,-2,-3,-2,-2,0.069256493
3,2,0,-3,0,0,-3,0,3,-2,-0.441124443
0,2,1,2,0,0,1,1,2,3,0.114709837
0,0,2,-2,2,2,2,-3,-1,-2,-5.232267603
2,0,-2,-2,1,3,-2,1,0,-3,0.240688799
0,0,2,-3,3,0,-3,-1,0,-2,-11.09895366
0,-3,-2,-2,3,2,2,1,0,1,-0.907018159
-2,1,2,0,3,3,-3,-3,0,1,-4.103581864
-3,2,2,2,0,-1,-3,1,1,-2,-0.414673461
-1,-1,-1,-3,3,1,-1,0,1,0,-7.845393677
-2,0,-2,-1,-3,-3,1,3,-2,-2,-0.823019575
3,-1,1,2,1,2,0,-1,1,-1,1.448902787
-2,3,-2,3,-2,0,1,-2,-1,-2,-2.555090225
2,-2,-3,1,-2,-3,1,-2,1,2,-3.619450787
-1,1,2,-1,3,3,1,3,0,3,-5.298299787
2,-3,-1,0,3,2,3,0,0,-1,0.108515685
-1,-1,-3,-2,2,-1,3,-1,-2,0,-1.885820042
-3,2,-1,3,-3,-2,3,-3,-1,-3,-1.551809179
-2,3,2,-1,-1,-3,-3,1,-2,-3,-3.6647148
0,2,3,1,-1,-1,-3,-1,0,1,1.10525218
-2,1,0,2,2,-1,-1,-1,0,1,2.389450552
0,1,0,1,-2,3,1,2,2,-2,0.382827323
-2,1,2,-1,3,3,-2,1,3,3,-6.006008482
3,0,0,-2,2,-2,3,-2,-3,1,-0.20950932
-3,-3,3,-1,2,-3,-1,-2,3,3,-5.151739781
2,3,3,0,-1,0,3,2,-1,1,4.501826818
-2,1,3,2,0,-3,-3,-2,2,3,-0.174303972
2,-1,-3,-1,2,-3,1,1,2,1,-1.364041205
3,3,1,3,-2,-1,0,1,-3,2,3.624775372
2,-1,2,2,-1,3,-1,3,-3,3,1.388035769
-1,-3,2,3,-2,-2,1,0,-2,-2,-2.545357706
-2,-2,-1,2,1,3,-2,0,3,-1,-0.574779752
3,3,0,0,0,2,3,0,1,-3,3.447525638
3,1,2,-1,-3,1,-2,3,0,-1,7.207004279
1,0,-3,2,2,3,3,-3,2,3,-0.922177237
3,-1,1,-3,0,3,-3,1,1,-3,0.332607059
3,1,2,1,0,0,2,2,2,-2,3.327332637
1,-3,1,-1,0,-2,-3,3,2,2,0.500178054
1,-3,-1,-2,0,1,0,-1,0,3,-1.488668992
-3,2,0,2,-3,1,-2,-1,-3,3,-0.782597809
-3,0,3,1,-2,-3,-3,0,-2,2,-0.93860877
2,-2,-3,0,2,-1,0,-2,0,-3,1.267674595
-2,-2,-3,3,-2,1,1,-2,-3,-2,-3.748089167
3,0,1,2,-1,1,3,1,-1,0,0.350055887
-1,2,-1,2,-2,1,0,2,-2,-3,-2.234821144
-3,-2,-1,0,-2,2,2,1,0,2,0.509165591
3,0,-2,-3,-3,2,3,-3,3,2,2.716232539
1,2,3,-3,0,-2,-2,-1,-3,1,-5.36815791
2,-1,3,1,-1,-2,0,2,0,2,2.62223488
-2,-3,-3,3,-1,2,-3,3,-2,1,-2.831715747
-1,2,1,2,-2,3,2,1,-1,3,2.126039665
2,-1,-3,0,-2,-1,-1,0,2,2,-0.523901787
-1,-3,2,-3,-2,-1,-3,2,2,-2,-4.910199717
-2,3,0,2,-3,-3,-2,2,2,1,0.202793534
0,-1,-1,2,3,2,3,-3,2,-1,0.662194496
-2,2,-3,0,1,3,-1,2,-1,-1,0.194303122
3,3,-1,2,2,1,-3,-3,0,-2,0.319075693
2,-3,-3,-1,-3,1,2,0,1,1,0.56191212
3,-1,0,-3,3,-2,2,2,1,-1,-3.642265149
-2,-3,0,-3,-2,-3,1,-3,0,-1,-5.189495728
3,-1,2,2,-3,-3,-2,0,3,3,2.476472369
-2,-2,-2,3,1,-3,-3,-3,0,-2,0.667034799
1,0,-3,1,0,-3,-1,-2,-2,0,-1.877146294
-3,-1,-1,-1,1,-2,0,-1,-3,3,-0.065446422
0,3,2,-1,-3,3,-3,-3,-3,-2,1.857124447
-2,1,1,1,2,-3,2,1,2,-3,-0.026598234
-1,3,0,-2,1,0,2,2,-2,2,-6.166583997
3,0,-2,3,2,3,-1,-3,-2,-1,-3.671369828
-1,1,2,3,-2,-3,1,3,3,3,-0.646975323
-2,0,3,-2,1,1,-3,0,-3,3,-7.782830662
1,0,-1,-1,-1,2,-3,3,2,-1,0.879364688
0,-2,2,-2,3,1,-1,2,0,1,-7.058886027
-3,2,-1,2,3,1,0,1,3,-3,1.993313316
-3,3,-3,-3,1,3,-3,-1,-3,1,-6.375424373
0,1,-1,3,-3,-2,2,3,3,-3,-4.318399604
2,1,-2,-3,-1,-1,1,0,-3,-1,-0.768286316
-1,0,-1,2,-3,-2,-2,2,2,3,-2.928414279
-3,-2,3,-2,-1,-2,0,-2,0,1,-6.787229286
3,3,0,2,-2,2,1,2,2,1,3.144264988
3,2,3,1,3,-2,1,0,0,-3,3.119251863
-3,1,0,1,-2,2,-1,-3,-3,-3,-0.626945072
2,-3,2,-2,-3,2,0,1,-2,1,2.599145816
0,2,1,-3,1,-1,-2,0,-3,0,-7.576367642
-1,-1,-3,2,1,2,-3,-1,0,-3,-0.661604461
0,3,3,-2,0,2,-1,-2,-2,2,-4.923806744
-2,2,-1,0,2,1,0,-1,3,3,-2.502041113
-3,2,0,-2,1,-3,-2,-3,0,-2,-7.613776126
2,2,3,-1,2,2,3,-3,-3,0,-0.848634065
-2,1,-3,-2,3,-2,2,3,-3,3,-3.376489427
1,-3,-3,-1,-3,1,1,-3,-3,1,-0.697248678
2,-2,0,1,-3,1,1,-1,-3,3,-0.908545274
3,0,1,3,-2,2,2,0,-3,1,-0.811167635
-2,3,-2,-2,-2,1,1,1,1,-3,-3.45074539
1,0,-1,1,-2,-1,-3,1,-1,-2,0.723849936
3,1,0,-2,3,-3,2,0,0,2,-2.278200714
0,1,3,2,0,-3,-2,0,-1,1,1.49451935
-2,-3,-3,3,-1,-2,-2,-1,-2,-2,-3.298576832
-1,-3,-1,-2,3,-3,0,1,2,-2,-3.216388039
3,-1,3,2,-3,-2,3,-2,-1,3,4.519490237
-3,-1,-2,2,2,0,-3,-2,3,-1,2.886831527
-3,-1,0,-3,-3,2,3,-3,0,-1,-4.877295162
-2,1,2,0,-1,-2,-1,0,3,-1,-1.607731385
1,-3,2,1,3,-3,2,-1,-3,-2,-0.073785367
3,0,-3,-1,2,2,0,-3,1,-1,-0.187766784
-2,2,-2,0,1,0,1,0,0,3,-0.505603189
1,3,2,-1,0,1,-1,1,3,-2,0.848528886
3,0,2,2,2,3,-3,1,-3,2,0.962963972
-2,3,-1,1,0,-1,-1,3,1,-1,-0.562122644
2,-3,0,-2,-2,2,1,2,0,-3,1.016414478
1,0,-3,-1,3,-3,1,-3,3,-1,0.829580953
-1,1,2,1,0,3,-1,0,-3,-3,-0.599524608
1,3,1,-3,2,1,-1,1,-3,1,-9.249421567
-1,3,1,-1,-2,-1,0,0,0,0,-1.642840404
-2,0,1,2,-3,-2,-1,-2,-2,2,-0.622377857
1,2,2,-3,3,1,-1,-3,2,1,-9.793924897
0,0,0,-2,1,3,3,1,1,-2,-2.316523632
-3,2,-3,-3,-1,-1,3,-3,-3,1,-3.492838983
1,0,2,2,1,2,-1,2,-2,-2,0.663955271
-1,3,-2,3,3,1,-3,-3,0,0,1.160014239
2,3,1,3,-3,-2,-2,1,1,-3,1.618927817
-3,0,1,2,-1,0,-1,2,-2,3,0.544379384
0,-3,-2,2,-2,0,2,-3,1,-3,-4.231860785
-1,0,-2,3,3,-3,3,-3,-3,-2,0.08394657
0,-3,-3,-3,1,2,3,2,2,3,-2.757405836
1,1,2,-3,-1,-3,-3,-2,-1,-3,-4.248269786
3,0,2,1,-1,3,-3,-2,-1,-1,3.309277569
-3,2,1,-3,-2,-1,-2,-1,-1,3,-9.143134843
-2,-1,-2,1,1,-1,1,0,-1,1,2.376251559
2,-1,1,3,-1,3,-3,3,1,0,-1.91175755
-1,0,2,2,1,-2,-3,1,0,0,-0.652841275
1,3,0,-1,3,3,-3,0,-2,2,-2.572569206
0,-2,-3,0,-2,2,-2,2,3,3,-0.947452714
1,0,1,0,1,3,2,0,-3,0,-0.674349341
-1,-3,3,3,-1,2,-2,0,-3,-1,-1.332868923
3,-2,-1,2,1,-3,0,2,3,-3,-1.988135695
-3,-1,1,0,-2,1,1,3,3,-2,-0.907188112
-3,0,0,3,-3,2,2,-2,-3,-2,-1.298565944
2,2,-3,-1,2,0,3,1,2,3,-0.938401678
-3,1,3,1,-2,-1,2,2,-1,3,-0.016330245
2,1,-3,-2,-3,-3,-2,3,0,-2,1.014241782
-2,-1,2,0,3,0,3,2,-1,0,-2.44490644
1,-3,3,2,-2,0,2,2,0,2,1.599669875
-3,2,-2,3,0,-2,-2,-1,-1,3,0.512032578
-2,-2,3,-2,-2,1,3,1,-2,2,-4.216940791
0,-1,-1,-1,-3,-1,0,-3,1,3,0.206718899
-1,1,-3,0,3,0,0,3,1,-2,0.19579078
2,0,-2,-3,3,1,2,3,3,-2,-4.390324
3,-2,3,1,2,-3,-2,-3,2,1,2.612422212
1,2,3,1,-2,1,0,3,3,0,4.212398868
0,-3,-2,2,1,3,1,-3,3,2,-2.878085684
1,-3,2,-3,-3,-1,0,-2,-2,1,0.441728138
0,-2,1,-2,0,0,-3,-2,-3,0,-2.481283013
1,-1,-1,3,0,-2,-1,-3,-2,-1,-4.23232642
0,-1,-1,3,-3,1,-2,0,1,3,-6.105300786
3,-1,0,-3,0,1,2,1,1,-3,-0.194475814
0,-2,-2,1,-2,-2,0,0,2,-3,-1.177908149
0,0,-1,1,3,-1,2,-1,3,-1,-1.284475302
0,0,1,2,-1,-3,3,-2,1,-2,0.274046557
-1,1,2,1,2,0,-2,-1,-2,1,-0.897508763
0,3,0,-2,-3,-3,-1,0,2,-2,0.246219821
1,2,-3,0,3,-3,-1,1,1,3,-0.051696494
1,-2,1,2,2,-1,-1,0,-3,-3,-1.778436574
-1,-1,2,3,-2,-2,-2,-3,2,1,-1.144352993
-3,1,-2,3,3,0,-2,-1,0,2,1.645445038
0,0,1,2,-1,0,0,2,1,-1,-1.088288384
-2,-3,1,2,-3,1,0,2,3,-3,-1.440968709
1,1,0,-1,-3,-2,1,1,0,-3,2.896785857
-2,-2,2,2,3,-1,-2,0,-2,-3,0.617465309
2,0,2,0,0,3,-2,-1,-3,0,2.712690057
2,-2,-2,-3,1,1,3,-3,2,3,-2.429379919
-1,-3,-3,-3,-2,2,2,-3,-1,0,-1.530040149
2,-3,2,2,-3,0,-1,2,2,-1,-1.403830872
1,0,1,-1,3,2,1,0,2,3,-2.183145662
3,1,0,-1,-3,-1,0,1,0,-3,5.057888
-3,-1,-3,0,3,2,3,2,-1,1,1.104818677
3,-3,-1,-3,3,0,-3,-2,0,-1,-3.433550099
-3,-1,0,-1,1,-3,1,0,0,2,-2.338575244
2,0,2,2,3,-3,-3,2,-3,-3,0.731510768
1,-2,-3,-2,-3,-1,0,-2,-2,0,0.721152022
-3,-3,2,1,-2,0,3,1,1,-1,-0.941659655
3,1,0,-3,1,0,3,2,-2,-2,-2.045802897
2,-1,-3,3,2,-2,0,-1,1,3,-5.016396741
-1,3,-2,3,0,2,-2,-1,-3,-1,-1.9183695
1,1,3,3,2,2,3,-2,1,-2,1.148418264
1,-2,2,1,3,2,1,0,0,3,0.525022151
1,-3,0,2,0,0,-3,1,-1,-2,-2.209630359
1,1,2,2,-1,-1,2,-3,2,0,1.242148156
1,-3,1,3,-2,3,3,3,0,-3,-2.845314679
-2,3,1,2,2,1,2,-2,-2,2,-1.020996938
-3,2,2,0,-3,-2,-2,-1,-2,1,-2.292698503
-2,2,2,-1,1,0,-3,-3,1,0,-4.886031463
-1,2,3,3,2,-3,-1,0,-2,-1,0.495070575
3,2,3,3,3,3,-3,-1,-1,1,2.390320365
-1,1,0,1,0,-1,0,-2,-3,0,0.590809784
-3,2,3,-1,-1,-2,-2,-1,1,3,-5.90088137
1,3,-1,-3,-2,-2,2,-2,0,2,-0.683042417
-1,3,1,3,-1,0,-2,0,-1,1,0.401883649
1,-3,-1,2,-2,-2,3,-3,-3,-3,-4.157880335
-3,1,-3,-2,0,-1,2,3,-1,3,-1.969890315
2,3,3,-1,-2,1,1,-1,-1,3,4.187599393
0,3,0,-3,3,-3,-1,-2,-3,-3,-9.59916152
-2,-3,2,3,1,-3,2,2,0,2,-0.799975615
-2,-3,1,2,1,1,2,-3,3,2,-0.540370577
-2,-1,-1,3,-3,2,-2,-3,2,2,-5.858088621
-2,0,-3,2,0,-3,1,1,-2,-3,1.548229113
-3,3,-3,-2,2,-1,-3,1,-3,2,-4.18720155
-3,-2,-2,3,-1,0,1,1,-1,-2,-1.7477262
3,-2,-2,-3,0,-2,-2,2,2,-2,0.952982701
-1,-2,3,-2,-3,-2,2,0,-2,3,-2.423306783
-3,-1,1,2,0,3,-3,0,1,-1,-0.496985115
3,3,-1,0,-3,3,2,2,-3,3,4.498329636
3,1,3,-2,2,2,2,2,-2,0,-0.406409163
-2,0,3,1,-2,3,-1,-1,1,3,-0.321382939
2,-1,2,-2,-2,3,1,1,3,-1,1.66712998
2,-2,2,3,3,-3,3,-2,-2,-3,-1.543951865
-2,-1,3,3,-2,-2,0,-3,-1,3,0.087230598
2,-2,1,-3,-1,-3,0,3,1,-3,-1.151416869
-2,0,0,-3,-1,0,-3,1,-2,0,-5.735565382
2,-3,-1,0,2,-3,0,0,3,3,0.384133919
1,0,-2,-3,-3,3,0,-3,2,0,-1.474316142
-3,-2,-2,-3,-1,0,-2,2,3,1,-4.340822672
0,2,3,-1,-1,3,2,-3,2,-3,-1.609247558
-3,-1,2,0,3,-1,-1,-3,-3,0,-3.428791606
-2,1,-3,1,3,-3,-1,0,-3,1,3.271092139
3,1,-1,-2,2,-1,-2,3,3,0,0.339945708
-2,-1,-1,0,0,1,0,-1,2,2,0.737826903
-2,2,3,-1,2,-2,-1,3,2,-2,-7.531006613
-3,-3,-2,-3,3,-1,-1,-1,3,2,-3.690987309
0,-2,1,-2,-1,-1,1,1,-3,1,-2.478625987
-2,3,-3,2,-3,0,3,0,1,2,-1.849618168
0,1,-3,-1,-2,-1,0,3,-3,1,0.110904291
-1,2,1,1,0,1,1,3,3,-2,0.340952265
3,-1,3,0,-1,-3,2,-1,-3,-3,5.440380537
-2,-3,-2,1,-2,3,0,-2,0,2,0.029260772
-2,3,1,-2,0,2,3,2,0,0,-5.348323094
2,-3,-2,-3,1,2,2,-1,-1,2,-1.86355845
0,-2,1,-1,-2,-3,2,3,0,0,0.994015454
-1,1,1,0,3,-2,3,-3,-1,-1,-1.644123635
3,1,-1,-2,3,-2,-1,-2,1,1,-1.87579752
2,2,1,1,3,-2,1,0,0,1,-0.086022061
2,-3,-1,-1,0,0,1,-1,0,-2,-0.040557311
3,-3,-3,-3,3,3,0,-1,-2,3,-1.794985756
2,0,-2,1,1,1,1,-3,-3,3,0.208478671
1,3,1,-1,-2,3,-3,3,-2,0,0.580235489
1,-2,0,1,-3,-2,3,2,2,-3,-1.019203832
3,-3,2,1,2,1,1,-2,-1,-3,0.779233181
-2,0,1,1,-1,-1,-2,0,-3,3,0.364699166
-3,1,-1,3,2,3,0,-1,-1,0,1.533343794
-3,2,-2,1,-2,2,-2,0,-3,-2,0.449307577
0,-2,2,2,-1,1,0,1,3,-2,-1.106113578
-3,-2,3,-1,1,2,0,1,1,0,-4.67053897
3,-2,-3,-1,-3,3,1,-2,2,2,0.932935874
0,3,0,-3,-3,-3,3,-3,-1,1,-3.313250956
-1,2,2,-3,0,-3,-3,-1,0,-1,-9.530185588
-3,0,-3,3,-2,-1,-3,1,-2,-3,-2.432793548
2,-1,3,0,-1,2,0,-1,3,-1,4.157928427
-2,0,2,-3,0,3,-3,-1,1,1,-10.7217747
3,3,3,-2,2,-2,3,-2,1,1,-0.306306115
2,-3,2,0,0,0,-1,1,-1,-1,1.436818675
-1,0,0,1,1,-3,2,3,2,-1,-0.69925383
3,2,2,0,-3,3,3,-3,0,3,6.906458721
-2,0,2,-1,-3,-2,-3,1,2,1,-0.679226337
-1,0,-3,0,1,2,1,1,-3,-1,1.123709783
2,-1,1,-1,-1,1,3,-3,-2,1,2.824141176
-2,-1,3,-3,2,-3,0,0,-1,-2,-12.32296786
2,-1,1,3,3,-1,2,0,2,-3,-0.068491999
0,-3,0,-2,2,3,3,0,-2,1,-3.17938133
-1,2,2,3,-3,0,-3,3,-1,-3,-0.611505947
-1,0,3,-2,2,-3,-3,1,2,2,-8.956538013
3,0,-3,3,0,-2,3,3,1,3,-6.975564012
-3,0,0,0,2,2,-3,-1,-1,1,-0.395180605
1,0,2,1,0,3,-3,-3,0,-3,2.519002459
0,1,-1,-1,0,-2,-1,2,-3,-1,0.241417629
0,-3,1,2,-1,2,1,-3,3,-2,-0.192616582
3,-3,0,2,-2,1,3,2,1,0,-2.376792099
1,1,3,1,-1,3,-1,1,0,-3,3.666422679
1,2,-2,0,-2,-3,2,-2,3,1,0.326579444
-2,-3,0,0,0,-3,0,-2,2,-1,0.753736592
3,2,-3,-1,3,-2,2,1,1,-2,-0.884560876
-3,0,-3,3,-3,2,-3,2,-3,-3,-3.033936063
-1,-3,-3,-2,-1,3,2,1,3,-1,-1.324286339
-3,2,-1,3,1,-1,2,2,3,-1,0.05065026
0,-1,2,-1,-3,-2,-1,-1,-2,2,1.269676469
0,0,3,2,0,1,-2,3,-1,3,1.197483651
-1,1,3,-2,-2,-2,3,0,-3,2,-2.760200258
3,3,-2,0,-3,1,2,2,-1,-2,3.486261367
1,1,-1,-1,-2,-2,1,-1,3,0,-0.135244077
-2,-2,0,-2,-3,3,2,-3,3,3,-1.795718391
2,-1,-3,-2,0,-3,0,0,-2,-1,-0.373657682
3,0,1,-3,-1,-2,-1,-2,3,-1,1.715584245
-3,1,-1,0,2,-3,0,-2,2,-3,-0.651791199
2,-1,-2,-2,-2,2,-2,-1,2,-1,1.668427409
-1,0,-3,-3,-3,3,-2,0,-2,-2,-1.546775622
1,0,-2,1,2,1,3,-2,0,3,0.022465681
2,-3,-1,3,-1,0,-1,0,2,0,-6.551881769
-2,-2,2,-2,-3,-3,0,0,0,0,-2.9519676
-1,-2,2,3,-1,0,-3,3,-3,-1,0.010503029
-1,1,2,1,-3,3,2,-2,-2,2,0.411966326
3,-1,3,-3,3,-3,-2,3,0,-1,-4.560548922
-3,-3,1,-2,1,-3,0,1,3,3,-6.309202491
0,2,3,-2,-1,0,0,-2,-1,-2,-3.463161467
-1,0,-3,0,-1,-1,1,-2,1,0,-0.186562237
0,-2,-3,2,2,2,-2,3,-2,-1,0.009661602
-3,0,2,-1,0,2,3,-3,0,-1,-3.677648173
2,-3,-3,-3,-2,3,-3,-1,2,3,0.163405324
0,-1,-1,-3,-3,0,3,-1,3,-3,0.083002008
-2,-1,-2,-3,-2,0,1,-2,-1,-1,-2.620445836
-1,0,-3,2,2,0,0,0,-1,1,0.275887559
0,2,0,3,-3,0,-3,0,-3,-1,-1.466714806
-1,-1,-2,-1,-1,-3,-1,-2,3,-2,-0.562740999
0,3,2,0,-3,3,-3,2,-3,-2,1.807844611
-1,1,3,-1,-2,1,2,1,-2,0,-1.717994875
1,2,0,-3,1,-3,1,3,-2,3,-5.17445995
3,3,-3,-3,-3,2,-1,-3,-2,-2,2.895006045
-1,0,3,-3,0,1,-1,1,2,2,-9.07574036
3,1,2,-2,2,-2,-3,-1,3,2,-0.238075244
2,2,1,-1,-2,-2,-3,-2,1,1,3.824905196
3,3,3,1,-2,-3,-1,0,-1,-3,7.390549941
2,0,-1,-3,-2,0,1,-2,1,2,-0.009544481
1,1,-3,2,0,-1,-3,-3,-2,3,0.129284271
1,0,2,-3,3,-1,0,-3,0,3,-8.636304597
-1,-3,2,-3,-1,2,-3,-1,-2,3,-6.271475593
0,-1,0,-2,-1,-3,-2,-2,3,0,-2.41804937
1,0,-1,-2,3,2,0,1,3,0,-2.525134654
-2,-1,-1,2,-3,-1,0,0,-3,-2,-1.886081201
0,-1,-3,2,0,2,3,3,2,-1,-3.331415733
0,-1,-2,2,1,1,-2,-3,-3,2,-0.361111727
0,1,0,0,-1,3,-2,2,-1,3,0.103551443
3,0,3,0,2,-2,0,3,-2,1,2.672191115
2,-3,1,3,0,-1,-3,-3,3,-2,-4.547790168
-3,-3,3,0,-2,0,-2,-2,-1,-2,-0.190751017
2,-1,-1,-2,-1,-1,3,-1,-2,2,1.335647957
-2,0,2,3,2,-3,2,-1,3,-3,0.45662812
-3,-1,-3,2,-1,-2,0,-3,-3,0,0.542471343
2,3,1,-3,1,2,3,1,0,3,-5.329984046
3,-1,0,-2,-3,2,-2,-1,2,2,3.777550154
2,0,3,-1,3,-1,-2,-2,-1,-1,-1.817079479
0,1,0,1,-3,0,-2,0,-3,2,0.674795544
1,-1,2,2,3,1,3,-1,0,1,-0.549841553
